source,expert,quote,emotion_label,emotion_score,persuasion_score
22508,Mr Robinson,"” Security staff at the pub approached the police to insist that Mr Robinson and his party had not been causing any trouble nor given them any cause for concern, but Police  —   who moved the security staff away to prevent Mr Robinson filming the exchange  —   were unmoved.",fear,0.8622289299964905,0.0
22508,Mr Robinson,"” Security staff at the pub approached the police to insist that Mr Robinson and his party had not been causing any trouble nor given them any cause for concern, but Police  —   who moved the security staff away to prevent Mr Robinson filming the exchange  —   were unmoved.",fear,0.8622289299964905,0.0
22508,Mr Robinson,"The party then elected to leave but were followed down the road by four officers who told Mr Robinson “we’re following you and there’s no way out of that,” causing his two children, both aged under 10, to cry in terror.",fear,0.992782473564148,0.0
22508,Mr Robinson,” In a statement filmed following the incident Mr Robinson later said that he believed the police had been sent to provoke a reaction from him.,anger,0.8217556476593018,0.0
22508,Mr Robinson,"Mr Robinson has been continually harassed by the police since coming to prominence as the founder of the English Defence League, which aimed to uphold British culture.",fear,0.884536862373352,0.0
22508,Mr Robinson,Mr Robinson admitted being involved in an altercation while in prison for alleged mortgage fraud  —   a charge he says was also politically motivated  —   but insisted that he fought in   after being placed in a wing full of Muslims who placed a bounty on his head.,anger,0.7821984887123108,0.0
22737,Professor Rudolf Egg,Team member and legal psychologist Professor Rudolf Egg told local newspaper the Express that for so many people to have turned up in one place at the same time could not have been down to chance.,neutral,0.6626589894294739,0.028
22737,Professor Egg,Professor Egg likened this to the   “broken windows theory” where the threshold for offending drops when individuals realise they can be committed without repercussion.,fear,0.34424012899398804,0.0
22760,Professor Peter Reich,"[Here’s the abstract of the study, lead authored by Professor Peter Reich, an ecologist and plant physiologist from the University of Minnesota.",neutral,0.9190751910209656,0.0
22762,Mr Wood,"And they must take action to stop it.’ Additionally, the suit claims that Mr Wood was banned from the school grounds after complaining about the curriculum.",anger,0.8316266536712646,0.038
22804,Dr Amira Mohammed,"Dr Amira Mohammed, a migration and trafficking expert, said that these makeshift marriage certificates often expire after 24 hours, which makes them a thinly veiled outlet of exploitation.",disgust,0.6250656843185425,0.0
22821,Professor Gerald Horne,"Professor Gerald Horne, Chair of History and   studies at the University of Houston, has claimed that because Americans continue to recite the Pledge of Allegiance and sing the National Anthem, the country as a whole must therefore be in denial of its “racist history.",disgust,0.3824875056743622,0.023
22834,Professor Krugman,"In my humble opinion, Professor Krugman should be stripped of his Nobel Prize (which comes from dirty money resulting from the less than noble Nobel family funds gained through the manufacture of gunpowder —  hardly a liberal icon).",sadness,0.5156615376472473,0.027
22982,Professor Ednan Aslan,"Professor Ednan Aslan of the University of Vienna, himself a first generation immigrant to Austria was commissioned by the national government to deliver his report, which found there were at least 150 “problematic” schools in the country.",fear,0.5191857814788818,0.0
23081,Professor Johnson,Professor Johnson’s research further concluded that 112 black men died from both justified and unjustified   killings annually during this same period.,sadness,0.5231130123138428,0.0
23090,Mr Tyson,"Speaking to the Sunday Times, Mr Tyson said the actions of London’s Metropolitan Police were akin to “Stalinist thought police” and demanded: “I would like to know upon what basis they regard my statement as being racist  —   it is purely a statement of fact that this is my country.",anger,0.7249510288238525,0.02
23090,Mr Tyson,Mr Tyson said in his notes taken at the end of the protest that some protesters were expressing support for the PKK  —   a proscribed Kurdish terror group  —   and were deliberately blocking traffic.,anger,0.8833596110343933,0.0
23090,Mr Tyson,"She made a formal complaint to the Metropolitan Police, although the wording of the complaint does not match the wording of Mr Tyson’s comment, which can be heard on a video posted on YouTube.",neutral,0.3870534598827362,0.0
23090,Mr Tyson,” Mr Tyson commented: “The investigators can’t even get the most basic wording right and there’s even a video to prove it.,neutral,0.6439409852027893,0.0
23090,Mr Tyson,"Mr Tyson remarked: “The complainant is entitled to make a complaint if she feels there has been some inappropriate behaviour towards her by police or others, then the DPS are   to investigate that.",disgust,0.4083409309387207,0.0
23090,Mr Tyson,” The Metropolitan Police confirmed the investigation into Mr Tyson but would not be drawn on his comments.,neutral,0.5084362626075745,0.059
23100,Mr Segal,"”  Behind bars, arrested @DePaulU for filming a rabid, fascist mob of special snowflakes @Nero event  —   insane footage coming,  —   RebelPundit (@RebelPundit) May 25, 2016,  It is unclear exactly what reason the police had to arrest Mr Segal  —   it is not against the law to film people in a public space, and it is unlikely that he would have not   with the police or been abusive to them, given the nature of his work.",fear,0.7809848189353943,0.028
23101,Mrs Cox,[People gathered in Mrs Cox’s constituency of Batley and Spen as well as in central London.,fear,0.38990408182144165,0.0
23217,Mr Murdoch,"Although Mr Murdoch has always denied that he knew anything about wrongdoing of journalists and others in his companies, the Committee brutally put him down with this passage: “The notion that —  given all that had gone on, right back to evidence given over payments to the police to our predecessor Committee in 2003 —  a   proprietor like Rupert Murdoch had no inkling that wrongdoing and questionable practice was not widespread at the News of the World is simply not credible.",anger,0.7393245100975037,0.0
23265,Mr Cazeneuve,"[Speaking six months after terrorists went on the rampage in Paris, killing 130 people and wounding over 360 more, Mr Cazeneuve told reporters that security at this year’s European football championship will be extra high and that 33 million people entering and leaving France had been screened since the attacks.",fear,0.9668691754341125,0.02
23265,Mr Cazeneuve,"Le Parisien reports Mr Cazeneuve said that the country remains in a state of emergency, and will continue to do so until 26 July.",neutral,0.43296322226524353,0.042
23265,Mr Cazeneuve,"“We are mobilising on a large scale to assure the highest possible security level,” Mr Cazeneuve said.",neutral,0.8219227194786072,0.0
23265,Mr Valls,"“The fight against jihadism is the big challenge of our generation,” Mr Valls tweeted.",fear,0.5370647311210632,0.0
23266,Ms Merkel,"Last September, Ms Merkel was overheard confronting Facebook founder Mark Zuckerberg over the issue, with Mr Zuckerberg replying “we need to do some work” to remove offensive posts, Wired reported.",disgust,0.8171498775482178,0.0
23266,Mr Zuckerberg,"Last September, Ms Merkel was overheard confronting Facebook founder Mark Zuckerberg over the issue, with Mr Zuckerberg replying “we need to do some work” to remove offensive posts, Wired reported.",disgust,0.8171498775482178,0.0
23284,Mr Corbyn,"Mr Corbyn has only been in place since 12 September 2015, winning the leadership of the party in a landslide victory following the resignation of Ed Miliband thanks to Labour’s poor result in the 2015 general election.",neutral,0.8351418972015381,0.0
23284,Mr Corbyn,"Despite his widespread support among the party’s grassroots, however, Mr Corbyn is facing a backlash from his party today after a leaked Labour script claimed that Jeremy Corbyn is “uniquely placed as a critical Remainer” to help unify Britain in the wake of the referendum, according to The Telegraph.",anger,0.7821949124336243,0.0
23284,Professor John Curtice,"5% (5, 315)  —   Britain Elects (@britainelects) June 24, 2016,  01:12 London turnout seems to be lower than expected: Professor John Curtice says turnout in London seems to be 2 or 3% lower than expected.",fear,0.6026340126991272,0.0
23292,Mr Trump,"[No, I don’t work for Mr Trump, nor am I part of his campaign staff of advisors.",neutral,0.3946145474910736,0.0
23309,Professor Belhaj,"In an interview with Hungary’s Institute for Migration Research, Professor Belhaj discussed what he calls the Islamic moral economy.",disgust,0.812514066696167,0.0
23309,Professor Belhaj,"Professor Belhaj revealed that Muslims, therefore, believe that by taking Europe’s land, Muslims will be granted wealth.",neutral,0.8227944374084473,0.056
23309,Professor Belhaj,"Furthermore, immigration is justified as victory to the community” Professor Belhaj added, and labeled the Islamic moral economy “disastrous”.",disgust,0.6890750527381897,0.0
