Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,URL,FindACopy,Database
Russia's Brain Drain Could Benefit the World: [Op-Ed]: [Op-Ed],2659004235,newspapers,"Coy, Peter",," Copyright New York Times Company May 4, 2022"," Commentary , Opinions"," May 4, 2022", English, English, A.24," New York, N.Y.","May 4, 2022",New York Times,2022,https://www.proquest.com/newspapers/russias-brain-drain-could-benefit-world-op-ed/docview/2659004235/se-2?accountid=14026, https://www.nytimes.com/2022/05/02/opinion/russia-brain-drain.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Russia%27s+Brain+Drain+Could+Benefit+the+World%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Coy%2C+Peter&amp;rft.aulast=Coy&amp;rft.aufirst=Peter&amp;rft.date=2022-05-04&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
"Hey, Biden Team, on Ukraine, Talk Less: [Op-Ed]: [Op-Ed]",2659004234,newspapers,"Friedman, Thomas L"," North Atlantic Treaty Organization--NATO , National Security Council"," Copyright New York Times Company May 4, 2022"," Commentary , Opinions"," May 4, 2022", English, English, A.24," New York, N.Y.","May 4, 2022",New York Times,2022,https://www.proquest.com/newspapers/hey-biden-team-on-ukraine-talk-less-op-ed/docview/2659004234/se-2?accountid=14026, https://www.nytimes.com/2022/05/03/opinion/biden-ukraine.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Hey%2C+Biden+Team%2C+on+Ukraine%2C+Talk+Less%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Friedman%2C+Thomas+L&amp;rft.aulast=Friedman&amp;rft.aufirst=Thomas&amp;rft.date=2022-05-04&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.24&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
An America Without Reproductive Freedom Will Be a Dark Place: [Op-Ed]: [Op-Ed],2659004198,newspapers,"Goldberg, Michelle", Supreme Court-US," Copyright New York Times Company May 4, 2022"," Opinions , Commentary"," May 4, 2022", English, English, A.25," New York, N.Y.","May 4, 2022",New York Times,2022,https://www.proquest.com/newspapers/america-without-reproductive-freedom-will-be-dark/docview/2659004198/se-2?accountid=14026, https://www.nytimes.com/2022/05/03/opinion/roe-v-wade-america-future.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=An+America+Without+Reproductive+Freedom+Will+Be+a+Dark+Place%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Goldberg%2C+Michelle&amp;rft.aulast=Goldberg&amp;rft.aufirst=Michelle&amp;rft.date=2022-05-04&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.25&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Republicans Lash Out at an Old Friend: Big Business: [Op-Ed]: [Op-Ed],2658462559,newspapers,"Slade, Stephanie", Republican Party," Copyright New York Times Company May 3, 2022"," Commentary , Opinions"," May 3, 2022", English, English, A.27," New York, N.Y.","May 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/republicans-lash-out-at-old-friend-big-business/docview/2658462559/se-2?accountid=14026, https://www.nytimes.com/2022/05/01/opinion/desantis-republicans-disney.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Republicans+Lash+Out+at+an+Old+Friend%3A+Big+Business%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Slade%2C+Stephanie&amp;rft.aulast=Slade&amp;rft.aufirst=Stephanie&amp;rft.date=2022-05-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.27&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Europe Is in Danger. It Always Is.: [Op-Ed]: [Op-Ed],2658462552,newspapers,"De Gruyter, Caroline", European Union," Copyright New York Times Company May 3, 2022", Commentary," May 3, 2022", English, English, A.27," New York, N.Y.","May 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/europe-is-danger-always-op-ed/docview/2658462552/se-2?accountid=14026, https://www.nytimes.com/2022/05/02/opinion/european-union-macron-ukraine.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Europe+Is+in+Danger.+It+Always+Is.%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=De+Gruyter%2C+Caroline&amp;rft.aulast=De+Gruyter&amp;rft.aufirst=Caroline&amp;rft.date=2022-05-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.27&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
A Remedy for Climate Anxiety: [Op-Ed]: [Op-Ed],2658462510,newspapers,Margaret Klein Salamon,," Copyright New York Times Company May 3, 2022"," Opinions , Commentary"," May 3, 2022", English, English, A.26," New York, N.Y.","May 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/remedy-climate-anxiety-op-ed/docview/2658462510/se-2?accountid=14026, https://www.nytimes.com/2022/05/01/opinion/environment/climate-change-emergency-despair-activism.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=A+Remedy+for+Climate+Anxiety%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Margaret+Klein+Salamon&amp;rft.aulast=Margaret+Klein+Salamon&amp;rft.aufirst=&amp;rft.date=2022-05-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.26&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Financial Help for Kids Doesn't Have to Increase Inflation: [Op-Ed]: [Op-Ed],2658462494,newspapers,"Rubin, Robert E; Lew, Jacob J",," Copyright New York Times Company May 3, 2022"," Opinions , Commentary"," May 3, 2022", English, English, A.26," New York, N.Y.","May 3, 2022",New York Times,2022,https://www.proquest.com/newspapers/financial-help-kids-doesnt-have-increase/docview/2658462494/se-2?accountid=14026, https://www.nytimes.com/2022/05/02/opinion/child-tax-credit.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Financial+Help+for+Kids+Doesn%27t+Have+to+Increase+Inflation%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Rubin%2C+Robert+E%3B+Lew%2C+Jacob+J&amp;rft.aulast=Rubin&amp;rft.aufirst=Robert&amp;rft.date=2022-05-03&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.26&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
My Twitter Pullback Is About More Than Elon Musk: [Op-Ed]: [Op-Ed],2658085648,newspapers,"Blow, Charles M", Twitter Inc," Copyright New York Times Company May 2, 2022"," Opinions , Commentary"," May 2, 2022", English, English, A.20," New York, N.Y.","May 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/my-twitter-pullback-is-about-more-than-elon-musk/docview/2658085648/se-2?accountid=14026, https://www.nytimes.com/2022/05/01/opinion/twitter-hate-speech.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=My+Twitter+Pullback+Is+About+More+Than+Elon+Musk%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Blow%2C+Charles+M&amp;rft.aulast=Blow&amp;rft.aufirst=Charles&amp;rft.date=2022-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.20&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
We're in a Loneliness Crisis. Another Reason to Get Off Our Phones.: [Op-Ed]: [Op-Ed],2658085637,newspapers,Tish Harrison Warren,," Copyright New York Times Company May 2, 2022"," Opinions , Commentary"," May 2, 2022", English, English, A.21," New York, N.Y.","May 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/were-loneliness-crisis-another-reason-get-off-our/docview/2658085637/se-2?accountid=14026, https://www.nytimes.com/2022/05/01/opinion/loneliness-connectedness-technology.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=We%27re+in+a+Loneliness+Crisis.+Another+Reason+to+Get+Off+Our+Phones.%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Tish+Harrison+Warren&amp;rft.aulast=Tish+Harrison+Warren&amp;rft.aufirst=&amp;rft.date=2022-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.21&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
J.D. Vance Isn't the Real Star of His Own Senate Campaign: [Op-Ed]: [Op-Ed],2658085623,newspapers,"Cottle, Michelle", Republican Party," Copyright New York Times Company May 2, 2022"," Opinions , Commentary"," May 2, 2022", English, English, A.21," New York, N.Y.","May 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/j-d-vance-isnt-real-star-his-own-senate-campaign/docview/2658085623/se-2?accountid=14026, https://www.nytimes.com/2022/05/01/opinion/trump-jd-vance-ohio.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=J.D.+Vance+Isn%27t+the+Real+Star+of+His+Own+Senate+Campaign%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Cottle%2C+Michelle&amp;rft.aulast=Cottle&amp;rft.aufirst=Michelle&amp;rft.date=2022-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.21&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Another California Forest Is in Peril. But This One Is Underwater.: [Op-Ed]: [Op-Ed],2658085619,newspapers,"Helvarg, David",," Copyright New York Times Company May 2, 2022"," Opinions , Commentary"," May 2, 2022", English, English, A.20," New York, N.Y.","May 2, 2022",New York Times,2022,https://www.proquest.com/newspapers/another-california-forest-is-peril-this-one/docview/2658085619/se-2?accountid=14026, https://www.nytimes.com/2022/04/30/opinion/climate-change-california-kelp.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Another+California+Forest+Is+in+Peril.+But+This+One+Is+Underwater.%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Helvarg%2C+David&amp;rft.aulast=Helvarg&amp;rft.aufirst=David&amp;rft.date=2022-05-02&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=A.20&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
The Return Of the G.O.P. Civil War: [Op-Ed]: [Op-Ed],2657625528,newspapers,"Douthat, Ross"," Freedom Caucus , Club for Growth"," Copyright New York Times Company May 1, 2022", Commentary," May 1, 2022", English, English, SR.9," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/return-g-o-p-civil-war-op-ed/docview/2657625528/se-2?accountid=14026, https://www.nytimes.com/2022/04/30/opinion/ohio-senate-trump.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+Return+Of+the+G.O.P.+Civil+War%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Douthat%2C+Ross&amp;rft.aulast=Douthat&amp;rft.aufirst=Ross&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Forced Addiction Treatment Fails: [Op-Ed]: [Op-Ed],2657625526,newspapers,"Szalavitz, Maia",," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.3," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/forced-addiction-treatment-fails-op-ed/docview/2657625526/se-2?accountid=14026, https://www.nytimes.com/2022/04/30/opinion/forced-addiction-treatment.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Forced+Addiction+Treatment+Fails%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Szalavitz%2C+Maia&amp;rft.aulast=Szalavitz&amp;rft.aufirst=Maia&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.3&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
The Decline of Ohio and the Rise of Vance: [Op-Ed]: [Op-Ed],2657625520,newspapers,"Caldwell, Christopher; Peterson, Mark", Republican Party," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.4," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/decline-ohio-rise-vance-op-ed/docview/2657625520/se-2?accountid=14026, https://www.nytimes.com/2022/04/29/opinion/jd-vance-senate.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+Decline+of+Ohio+and+the+Rise+of+Vance%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Caldwell%2C+Christopher%3B+Peterson%2C+Mark&amp;rft.aulast=Caldwell&amp;rft.aufirst=Christopher&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Stop Delaying a Vaccine For the Youngest Kids: [Op-Ed]: [Op-Ed],2657625515,newspapers,"Tufekci, Zeynep", Pfizer Inc," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.5," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/stop-delaying-vaccine-youngest-kids-op-ed/docview/2657625515/se-2?accountid=14026, https://www.nytimes.com/2022/04/27/opinion/covid-vaccine-kids.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Stop+Delaying+a+Vaccine+For+the+Youngest+Kids%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Tufekci%2C+Zeynep&amp;rft.aulast=Tufekci&amp;rft.aufirst=Zeynep&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.5&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Opening the Door for Fossil Fuels: [Op-Ed]: [Op-Ed],2657625504,newspapers,"Aronoff, Kate"," Department of Energy , Exxon Mobil Corp"," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.7," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/opening-door-fossil-fuels-op-ed/docview/2657625504/se-2?accountid=14026, https://www.nytimes.com/2022/04/29/opinion/energy-crisis-oil-gas-climate-change.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Opening+the+Door+for+Fossil+Fuels%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Aronoff%2C+Kate&amp;rft.aulast=Aronoff&amp;rft.aufirst=Kate&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.7&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
The Vexing Horror of Self-Immolation: [Op-Ed]: [Op-Ed],2657625495,newspapers,"Kang, Jay Caspian",," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.6," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/vexing-horror-self-immolation-op-ed/docview/2657625495/se-2?accountid=14026, https://www.nytimes.com/2022/04/28/opinion/wynn-bruce-self-immolation.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+Vexing+Horror+of+Self-Immolation%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Kang%2C+Jay+Caspian&amp;rft.aulast=Kang&amp;rft.aufirst=Jay&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.6&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Twitter Brings Out the Worst in All of Us: [Op-Ed]: [Op-Ed],2657625494,newspapers,"Paul, Pamela", Twitter Inc," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.9," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/twitter-brings-out-worst-all-us-op-ed/docview/2657625494/se-2?accountid=14026, https://www.nytimes.com/2022/04/28/opinion/quitting-twitter.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Twitter+Brings+Out+the+Worst+in+All+of+Us%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Paul%2C+Pamela&amp;rft.aulast=Paul&amp;rft.aufirst=Pamela&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.9&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
The Fed Could Start a Global Crisis: [Op-Ed]: [Op-Ed],2657625493,newspapers,"Martin, Jamie", International Monetary Fund--IMF," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.6," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/fed-could-start-global-crisis-op-ed/docview/2657625493/se-2?accountid=14026, https://www.nytimes.com/2022/04/28/opinion/fed-inflation-interest-rates-third-world-debt.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=The+Fed+Could+Start+a+Global+Crisis%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Martin%2C+Jamie&amp;rft.aulast=Martin&amp;rft.aufirst=Jamie&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.6&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
France Is Still in Trouble: [Op-Ed]: [Op-Ed],2657623886,newspapers,"Marlière, Philippe",," Copyright New York Times Company May 1, 2022"," Opinions , Commentary"," May 1, 2022", English, English, SR.2," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/france-is-still-trouble-op-ed/docview/2657623886/se-2?accountid=14026, https://www.nytimes.com/2022/04/26/opinion/macron-france-le-pen.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=France+Is+Still+in+Trouble%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Marli%C3%A8re%2C+Philippe&amp;rft.aulast=Marli%C3%A8re&amp;rft.aufirst=Philippe&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
Musk Is a Problem Masquerading as a Solution: [Op-Ed]: [Op-Ed],2657623878,newspapers,"Giridharadas, Anand",," Copyright New York Times Company May 1, 2022", Commentary," May 1, 2022", English, English, SR.2," New York, N.Y.","May 1, 2022",New York Times,2022,https://www.proquest.com/newspapers/musk-is-problem-masquerading-as-solution-op-ed/docview/2657623878/se-2?accountid=14026, https://www.nytimes.com/2022/04/26/opinion/elon-musk-twitter.html,https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Anytimes&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times&amp;rft.atitle=Musk+Is+a+Problem+Masquerading+as+a+Solution%3A+%5BOp-Ed%5D%3A+%5BOp-Ed%5D&amp;rft.au=Giridharadas%2C+Anand&amp;rft.aulast=Giridharadas&amp;rft.aufirst=Anand&amp;rft.date=2022-05-01&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=SR.2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times&amp;rft.issn=&amp;rft_id=info:doi/,Global Newsstream Collection
